"fg","year","bin_midpoint","bin_value","bin_count","bin_min","bin_max"
"fg2",2005,8.74695742194416,8.3065660350324,759,7.4969503111359,9.99696453275241
"fg2",2005,11.6638125487886,11.6112206376096,724,9.99696453275241,13.3306605648247
"fg2",2005,15.5533537675595,14.4750819333422,684,13.3306605648247,17.7760469702942
"fg2",2005,20.7399435139226,18.9665660645787,653,17.7760469702942,23.703840057551
"fg2",2005,27.6561096332728,19.0346671096807,491,23.703840057551,31.6083792089945
"fg2",2005,36.8786153893889,23.1894167943923,383,31.6083792089945,42.1488515697832
"fg2",2005,49.176557768712,28.6615079540068,387,42.1488515697832,56.2042639676407
"fg2",2005,65.5755051659368,26.2093842787758,312,56.2042639676407,74.9467463642328
"fg2",2005,87.4430231166713,15.8206964382044,176,74.9467463642328,99.9392998691097
"fg2",2005,116.602720366912,9.43568630182773,74,99.9392998691097,133.266140864714
"fg2",2005,155.486325979643,2.38265791002883,28,133.266140864714,177.706511094572
"fg2",2005,207.336479719973,2.59305432455244,13,177.706511094572,236.966448345373
"fg2",2005,276.47714711774,0.560919681937753,4,236.966448345373,315.987845890107
"fg2",2010,1.16673541359231,0.764108206932181,907,1,1.33347082718462
"fg2",2010,1.55580763706853,0.997427213304831,902,1.33347082718462,1.77814444695244
"fg2",2010,2.07462409674193,1.59134028660031,1000,1.77814444695244,2.37110374653142
"fg2",2010,2.76645071037962,2.4926981479443,1076,2.37110374653142,3.16179767422781
"fg2",2010,3.6889813171354,3.82721930592829,1063,3.16179767422781,4.21616496004298
"fg2",2010,4.91914896842916,5.25715287147515,985,4.21616496004298,5.62213297681534
"fg2",2010,6.55954164397562,6.19430250834895,773,5.62213297681534,7.4969503111359
"fg2",2010,8.74695742194416,9.89510964639806,806,7.4969503111359,9.99696453275241
"fg2",2010,11.6638125487886,12.9233568861611,710,9.99696453275241,13.3306605648247
"fg2",2010,15.5533537675595,14.5737327358091,636,13.3306605648247,17.7760469702942
"fg2",2010,20.7399435139226,17.4492901003734,597,17.7760469702942,23.703840057551
"fg2",2010,27.6561096332728,20.1247338214604,496,23.703840057551,31.6083792089945
"fg2",2010,36.8786153893889,21.7526891490255,385,31.6083792089945,42.1488515697832
"fg2",2010,49.176557768712,27.8685513895982,364,42.1488515697832,56.2042639676407
"fg2",2010,65.5755051659368,25.70174899872,311,56.2042639676407,74.9467463642328
"fg2",2010,87.4430231166713,18.0217337626536,193,74.9467463642328,99.9392998691097
"fg2",2010,116.602720366912,8.93027851738329,82,99.9392998691097,133.266140864714
"fg2",2010,155.486325979643,2.16147879432394,24,133.266140864714,177.706511094572
"fg2",2010,207.336479719973,2.62462973397845,20,177.706511094572,236.966448345373
"fg2",2010,276.47714711774,1.3316845061601,7,236.966448345373,315.987845890107
"fg3",1990,1.16673541359231,16.1314325790827,24017,1,1.33347082718462
"fg3",1990,1.55580763706853,26.3874462842398,21256,1.33347082718462,1.77814444695244
"fg3",1990,2.07462409674193,40.9133829262888,22230,1.77814444695244,2.37110374653142
"fg3",1990,2.76645071037962,48.6282883421443,18156,2.37110374653142,3.16179767422781
"fg3",1990,3.6889813171354,53.1129669559953,14105,3.16179767422781,4.21616496004298
"fg3",1990,4.91914896842916,50.4923052792667,8985,4.21616496004298,5.62213297681534
"fg3",1990,6.55954164397562,42.6429268636319,5369,5.62213297681534,7.4969503111359
"fg3",1990,8.74695742194416,40.2564072509153,3936,7.4969503111359,9.99696453275241
"fg3",1990,11.6638125487886,34.5104166065487,2384,9.99696453275241,13.3306605648247
"fg3",1990,15.5533537675595,28.4907694940756,1273,13.3306605648247,17.7760469702942
"fg3",1990,20.7399435139226,27.0922011032573,860,17.7760469702942,23.703840057551
"fg3",1990,27.6561096332728,27.6841866831099,660,23.703840057551,31.6083792089945
"fg3",1990,36.8786153893889,23.5140527609631,434,31.6083792089945,42.1488515697832
"fg3",1990,49.176557768712,20.2343449244309,215,42.1488515697832,56.2042639676407
"fg3",1990,65.5755051659368,10.2935509251912,62,56.2042639676407,74.9467463642328
"fg3",1990,87.4430231166713,2.3505394582518,12,74.9467463642328,99.9392998691097
"fg3",1990,116.602720366912,2.00777805632769,4,99.9392998691097,133.266140864714
"fg3",1990,155.486325979643,0,0,133.266140864714,177.706511094572
"fg3",1990,207.336479719973,0,0,177.706511094572,236.966448345373
"fg3",1990,276.47714711774,0,0,236.966448345373,315.987845890107
"fg3",1995,1.16673541359231,8.61325679402176,14419,1,1.33347082718462
"fg3",1995,1.55580763706853,11.5488337369929,13010,1.33347082718462,1.77814444695244
"fg3",1995,2.07462409674193,19.5061364720676,14374,1.77814444695244,2.37110374653142
"fg3",1995,2.76645071037962,26.1021949971898,12895,2.37110374653142,3.16179767422781
"fg3",1995,3.6889813171354,32.1824501199328,10631,3.16179767422781,4.21616496004298
"fg3",1995,4.91914896842916,33.2883473187022,7379,4.21616496004298,5.62213297681534
"fg3",1995,6.55954164397562,31.4492191003177,4883,5.62213297681534,7.4969503111359
"fg3",1995,8.74695742194416,30.3068948407745,3483,7.4969503111359,9.99696453275241
"fg3",1995,11.6638125487886,29.3489861534662,2315,9.99696453275241,13.3306605648247
"fg3",1995,15.5533537675595,23.9665837563165,1211,13.3306605648247,17.7760469702942
"fg3",1995,20.7399435139226,25.9494583625707,831,17.7760469702942,23.703840057551
"fg3",1995,27.6561096332728,28.3318718384717,651,23.703840057551,31.6083792089945
"fg3",1995,36.8786153893889,24.8541921283578,454,31.6083792089945,42.1488515697832
"fg3",1995,49.176557768712,14.1428394392116,229,42.1488515697832,56.2042639676407
"fg3",1995,65.5755051659368,5.51618642160305,77,56.2042639676407,74.9467463642328
"fg3",1995,87.4430231166713,3.27626336659544,18,74.9467463642328,99.9392998691097
"fg3",1995,116.602720366912,0.340677776260485,3,99.9392998691097,133.266140864714
"fg3",1995,155.486325979643,0.111212206729802,1,133.266140864714,177.706511094572
"fg3",1995,207.336479719973,0,0,177.706511094572,236.966448345373
"fg3",1995,276.47714711774,0,0,236.966448345373,315.987845890107
"fg3",2000,1.16673541359231,8.8976755805082,14939,1,1.33347082718462
"fg3",2000,1.55580763706853,13.6024519611869,16068,1.33347082718462,1.77814444695244
"fg3",2000,2.07462409674193,21.5032673883159,17384,1.77814444695244,2.37110374653142
